200,2010,"KELCO FB TALLAHASSEE LLC",SEAT,,"CARA HARDIMAN HOMEWOOD SUITES ","2987 APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,,"HOMEWOOD SUITES BY HILTON",,"2987 APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,4029400,6,11,SEA4703009,20,20,06/01/2017,03/24/2016,35,"Risk Level 2",
200,2010,"VILLAGE PIZZA & PASTA INC",SEAT,,,"1400 VILLAGE SQ BLVD #33",,,TALLAHASSEE,FL,323121235,47,(850)893-9001,"VILLAGE PIZZA",,"1400 VILLAGE SQ BLVD #33",,,TALLAHASSEE,FL,323121235,47,(850)893-9001,6,01,SEA4702374,20,20,06/01/2017,03/22/2016,100,"Risk Level 2",
200,2010,"NPC INTERNATIONAL INC",NOST,,"NPC INTERNATIONAL INC","720 W 20 ST",,,PITTSBURG,KS,66762,13,,"PIZZA HUT #2990",,"1885 NORTHWOOD CTR BLVD",,,TALLAHASSEE,FL,323034777,47,(850)385-8700,6,10,NOS4702393,20,20,06/01/2017,07/10/2015,0,"Risk Level 1",
200,2010,"M & R FOODS II LLC",SEAT,,,"42 RIDGELAND CT",,,CRAWFORDVILLE,FL,32327,47,5759511,"JIMMY JOHNS",,"2047 W PENSACOLA ST",,,TALLAHASSEE,FL,32304,47,5759511,6,13,SEA4703039,20,20,06/01/2017,03/25/2016,44,"Risk Level 2",
200,2010,"MAKTAR FAWZI M",SEAT,,"FAWZI MAKTAR ","631 W TENNESSEE ST",,,TALLAHASSEE,FL,32304,47,,PITARIA,,"631 W TENNESSEE ST",,,TALLAHASSEE,FL,32304,47,4252780,6,13,SEA4703046,20,20,06/01/2017,04/13/2016,75,"Risk Level 2","Risk Level 3"
200,2010,"GAD TALLAHASSEE INC",SEAT,,,"1963-C VILLAGE GREEN WAY",,,TALLAHASSEE,FL,32308,47,850-553-4884,"TGI FRIDAYS",,"3390 NE CAPITAL CIRCLE",,,TALLAHASSEE,FL,323083710,47,(850)422-8443,6,13,SEA4702436,20,20,06/01/2017,03/29/2016,340,"Risk Level 2",
200,2010,"CHEN DE MING",SEAT,,,"2525 S MONROE ST",,,TALLAHASSEE,FL,323016353,47,(850)877-9930,"HONG KONG RESTAURANT II",,"2525 S MONROE ST",,,TALLAHASSEE,FL,323016353,47,(850)877-9930,6,11,SEA4702450,20,20,06/01/2017,04/21/2016,32,"Risk Level 2",
200,2010,"BOSTON MARKET CORPORATION",SEAT,,"BOSTON MARKET CORPORATION ","14103 DENVER WEST PKWY",,,GOLDEN,CO,804019500,47,,"BOSTON MARKET #810",,"2329 N MONROE ST",,,TALLAHASSEE,FL,323034733,47,(850)297-2178,6,10,SEA4702467,20,20,06/01/2017,01/14/2016,60,"Risk Level 2",
200,2010,"RAYBORN SEAN PAUL",SEAT,,,"6616 SPICEWOOD LANE",,,TALLAHASSEE,FL,32312,47,(850)562-6115,"SUBWAY SANDWICHES",,"3806 N MONROE ST",,,TALLAHASSEE,FL,32303,47,(850)562-6115,6,10,SEA4702586,20,20,06/01/2017,07/13/2015,36,"Risk Level 1",
200,2010,"EPICUREAN PARTNERS LTD",SEAT,,,"228 S. ADAMS STREET",,,TALLAHASSEE,FL,32301,47,(850)222-3444,"ANDREWS 228",,"102 W JEFFERSON",,,TALLAHASSEE,FL,32301,47,(850)222-3444,6,11,SEA4702598,20,20,06/01/2017,05/04/2016,102,"Risk Level 2",
200,2010,"JUSKO JASON C",SEAT,,,"2821 SHARER RD",,,TALLAHASSEE,FL,32312,47,(850)383-0788,"FUN STATION",,"2821 SHARER RD",,,TALLAHASSEE,FL,32312,47,(850)383-0788,6,13,SEA4702602,20,20,06/01/2017,08/04/2015,120,"Risk Level 1",
200,2010,"MCCANS WILLIAM E",SEAT,,"SONIC DRIVE IN TALLAHASSEE #2","7404 CALMONT AVE",,,"FT WORTH",TX,76116,47,,"SONIC DRIVE IN TALLAHASSEE #2",,"1510 N MONROE ST",,,TALLAHASSEE,FL,32303,47,2229023,6,10,SEA4702607,20,20,06/01/2017,03/14/2016,32,"Risk Level 2",
200,2010,"WAFFLE HOUSE INC",SEAT,,"ATTN TAX DEPT","PO BOX 6450",,,NORCROSS,GA,30091-6450,,770-729-5700,"WAFFLEHOUSE #1192",,"1939 W TENNESSEE ST",,,TALLAHASSEE,FL,32304,47,5751932,6,13,SEA4702639,20,20,06/01/2017,01/25/2016,49,"Risk Level 2",
200,2010,"ELYEA STEVE",SEAT,,,"3101 NE CAPITAL CIR",,,TALLAHASSEE,FL,32308,47,5310720,"CHICK FIL A",,"3101 NE CAPITAL CIR",,,TALLAHASSEE,FL,32308,47,5310720,6,13,SEA4702770,20,20,06/01/2017,06/30/2016,106,"Risk Level 2",
200,2010,"CROFT GLENDA O",SEAT,,,"558 W BASE ST",,,MADISON,FL,323401408,50,(850)973-6400,"ONEALS COUNTRY BUFFETT",,"558 W BASE ST",,,MADISON,FL,323401408,50,(850)973-6400,6,01,SEA5000021,20,20,06/01/2017,04/05/2016,110,"Risk Level 2",
200,2010,"CAFE VENTURES INC",SEAT,,"ATT:  CHRISTOPHER A GEORGE","03111 MAHAN DR   STE 23",,,TALLAHASSEE,FL,32308,47,850-878-3777,"TROPICAL SMOOTHIE CAFE",,"3111 MAHAN DR   STE 23",,,TALLAHASSEE,FL,32308,47,850-878-3777,6,13,SEA4702773,20,20,06/01/2017,09/04/2015,26,"Risk Level 1",
200,2010,"WAFFLE HOUSE INC",SEAT,,"WAFFLE HOUSE #1358/TAX DEPT","P O BOX 6450",,,NORCROSS,GA,30091-6450,,770-729-5700,"WAFFLE HOUSE #1358",,"145 SE BANDIT ST",,,MADISON,FL,32340,50,850-973-1321,6,01,SEA5000142,20,20,06/01/2017,04/08/2016,40,"Risk Level 2",
200,2010,"HENNINGSEN INVESTMENT INC",SEAT,,,"116 E COLLEGE AVE",,,TALLAHASSEE,FL,323017704,47,(850)681-3888,"GOODIES EATERY",,"116 E COLLEGE AVE",,,TALLAHASSEE,FL,323017704,47,(850)681-3888,6,11,SEA4701615,20,20,06/01/2017,04/19/2016,42,"Risk Level 2",
200,2010,"JOHNSTON DEE DEE",SEAT,,,"1415 MARKET ST",,,TALLAHASSEE,FL,323121725,47,(850)668-0311,"HOPKINS EATERY II",,"1415 MARKET ST",,,TALLAHASSEE,FL,323121725,47,(850)668-0311,6,01,SEA4701670,20,20,06/01/2017,04/29/2016,80,"Risk Level 2",
200,2010,"SAILORMEN INC",SEAT,,"SAILORMEN INC","9500 S DADELAND BLVD STE 800",,,MIAMI,FL,33156,23,,"POPEYES CHICKEN & BISCUITS#139",,"813 LAKE BRADFORD RD",,,TALLAHASSEE,FL,323044701,47,(850)576-7474,6,13,SEA4702019,20,20,06/01/2017,03/17/2016,34,"Risk Level 2",
200,2010,"Y MORIE INC",SEAT,,,"1415 TIMBERLANE RD   UNIT 119",,,TALLAHASSEE,FL,32312,47,850-893-7686,"KITCHO JAPANESE RESTAURANT",,"1415 TIMBERLANE RD   UNIT 119",,,TALLAHASSEE,FL,32312-1729,47,850-893-7686,6,01,SEA4702042,45,20,06/01/2016,06/29/2016,150,"Risk Level 2","Risk Level 3"
200,2010,"Q-RAMA INC",SEAT,,,"1133 THOMASVILLE RD",,,TALLAHASSEE,FL,32303,47,2241887,WATERWORKS,,"1133 THOMASVILLE RD",,,TALLAHASSEE,FL,32303,47,2241887,6,10,SEA4702852,45,20,06/01/2016,05/18/2016,70,"Risk Level 2",
200,2010,"RUBY TUESDAY INC",SEAT,,"ATTENTION:TAX AND LICENSE ","150 W CHURCH AVE",,,MARYVILLE,TN,37801,47,,"RUBY TUESDAY 3367",,"2491 CARE DR",,,TALLAHASSEE,FL,32308,47,2197829,6,13,SEA4702781,20,20,06/01/2017,02/18/2016,206,"Risk Level 2",
200,2010,"KELCO APALACHEE ASSOC I LTD",SEAT,,,"2979 APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,3091300,"HAMPTON INN CENTRAL",,"2979 APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,3091300,6,11,SEA4702786,20,20,06/01/2017,02/23/2016,36,"Risk Level 2",
200,2010,"TDO INC",SEAT,,,"1325 MICCOSUKEE RD",,,TALLAHASSEE,FL,32308,47,2199800,"MIDTOWN UPTOWN CAFE & CATERING",,"1325 MICCOSUKEE RD",,,TALLAHASSEE,FL,32308,47,2199800,6,13,SEA4702832,20,20,06/01/2017,02/19/2016,60,"Risk Level 2",
200,2010,"T N O INC",SEAT,,,"1904 W PENSACOLA ST",,,TALLAHASSEE,FL,32304,47,,"CALIFORNIA CHICKEN GRILL",,"1904 W PENSACOLA ST",,,TALLAHASSEE,FL,32304,47,5761890,6,13,SEA4702922,20,20,06/01/2017,03/22/2016,80,"Risk Level 2",
200,2010,"FAT ORANGE CAT LLC",SEAT,,,"1950 THOMASVILLE RD STE C",,,TALLAHASSEE,FL,32303,47,2247279,"FOOD GLORIOUS FOOD",,"1950 THOMASVILLE RD C",,,TALLAHASSEE,FL,32303,47,2247279,6,10,SEA4702923,20,20,06/01/2017,03/11/2016,170,"Risk Level 2",
200,2010,"MAIN STREET ENTERTAINMENT INC",SEAT,,,"455 W  COLLEGE AVE",,,TALLAHASSEE,FL,32301,47,,"PAINTED LADY",,"455 W COLLEGE AVE",,,TALLAHASSEE,FL,32301,47,2242283,6,11,SEA4702936,20,20,06/01/2017,07/01/2016,160,"Risk Level 1",
200,2010,"MILLIGAN WILLIAM LEROY",SEAT,,,"114 E OAKLAND AVE UNIT A",,,TALLAHASSEE,FL,323014314,47,(850)224-9919,"SHELL OYSTER BAR",,"114 E OAKLAND AVE UNIT A",,,TALLAHASSEE,FL,323014314,47,(850)224-9919,6,11,SEA4702267,20,20,06/01/2017,02/29/2016,25,"Risk Level 2",
200,2010,"TALLAHASSEE PIZZA INC",SEAT,,"TALLAHASSEE PIZZA INC","1326 E LUMSDEN RD",,,BRANDON,FL,33511,39,,"HUNGRY HOWIE'S #0248",,"2020 W PENSACOLA ST UNIT 10",,,TALLAHASSEE,FL,323043142,47,(850)574-2200,6,13,SEA4702275,20,20,06/01/2017,01/05/2016,25,"Risk Level 1",
200,2010,"WAFFLE HOUSE INC",SEAT,,"WAFFLE HOUSE #892/TAX DEPT","PO BOX 6450",,,NORCROSS,GA,30091,,770-729-5700,"WAFFLE HOUSE #892",,"3210 N MONROE ST UNIT A",,,TALLAHASSEE,FL,323032822,47,(850)562-1991,6,10,SEA4702278,20,20,06/01/2017,02/29/2016,42,"Risk Level 2",
200,2010,"BAITY EZELL",SEAT,,,"13994 MICCOSUKEE RD",,,TALLAHASSEE,FL,32309,47,8932130,"PRINCE PLACE",,"13994 MICCOSUKEE RD",,,TALLAHASSEE,FL,32309,47,8932130,6,01,SEA4702956,20,20,06/01/2017,09/16/2015,20,"Risk Level 1",
200,2010,"TROPICAL SMOOTHIE VENTURES INC",SEAT,,,"1415 TIMBERLANE RD",,,TALLAHASSEE,FL,32312,47,8944980,"TROPICAL SMOOTHIE",,"1415 TIMBERLANE RD",,,TALLAHASSEE,FL,32312,47,8944980,6,01,SEA4702958,20,20,06/01/2017,08/20/2015,35,"Risk Level 1",
200,2010,"G N KOIKOS INC",SEAT,,,"PO BOX 13613",,,TALLAHASSEE,FL,32317,47,8773511,"GEORGIO'S FINE FOOD AND SPIRITS",,"2971 APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,8773511,6,11,SEA4702999,20,20,06/01/2017,04/28/2016,250,"Risk Level 2",
200,2010,"GFWC WOMANS CLUB OF TALLAHASSE",SEAT,,"GFWC ","PO BOX 16101",,,TALLAHASSEE,FL,323176101,47,,"GFWC WOMANS CLUB",,"1513 CRISTOBAL DR",,,TALLAHASSEE,FL,32308,47,2240825,6,10,SEA4703006,20,20,06/01/2017,04/29/2016,200,"Risk Level 1",
200,2010,"NPC INTERNATIONAL INC",SEAT,,"NPC INTERNATIONAL INC","720 W 20 ST",,,PITTSBURG,KS,66762,47,,"PIZZA HUT #2992",,"1610 NE CAPITAL CIRCLE",,,TALLAHASSEE,FL,323085502,47,(850)942-2265,6,13,SEA4701878,20,20,06/01/2017,03/16/2016,105,"Risk Level 1",
200,2010,"ATTALLA YOUSRY H",SEAT,,,"1312 S ADAMS ST",,,TALLAHASSEE,FL,323014323,47,(850)222-0945,"KOSTA'S SUBS N SALADS",,"1312 S ADAMS ST",,,TALLAHASSEE,FL,323014323,47,(850)222-0945,6,11,SEA4701896,20,20,06/01/2017,03/03/2016,55,"Risk Level 2",
200,2010,"TRIBE INVESTMENTS LLC",SEAT,,,"1444 W TENNESSEE ST UNIT 1",,,TALLAHASSEE,FL,32304,47,5616637,"MOE'S SOUTHWEST GRILL",,"1444 W TENNESSEE ST UNIT 1",,,TALLAHASSEE,FL,32304,47,5616637,6,13,SEA4703026,20,20,06/01/2017,07/28/2015,75,"Risk Level 1",
200,2010,"MITCHELL JIMMY",SEAT,,,"1431 S MONROE",,,TALLAHASSEE,FL,323014345,47,(850)222-0371,"NICKS RESTAURANT",,"1431 S MONROE",,,TALLAHASSEE,FL,323014345,47,(850)222-0371,6,11,SEA4700009,20,20,06/01/2017,03/01/2016,136,"Risk Level 2",
200,2010,"BRINKER FLORIDA INC #244",SEAT,,"ATTN LEGAL DEPT","6820 LBJ FRWY",,,DALLAS,TX,75240,47,,"CHILI'S SOUTHWEST GRILL & BAR",,"719 APALACHEE PKWY",,,TALLAHASSEE,FL,323014534,47,(850)877-2148,6,11,SEA4702119,20,20,06/01/2017,04/25/2016,230,"Risk Level 2",
200,2010,"FLURY MIKE",SEAT,,,"1923 W PENSACOLA ST",,,TALLAHASSEE,FL,323043228,47,(850)576-3998,"JIM & MILTS BBQ",,"1923 W PENSACOLA ST",,,TALLAHASSEE,FL,323043228,47,(850)576-3998,6,13,SEA4700034,20,20,06/01/2017,12/02/2015,100,"Risk Level 2",
200,2010,"STOUTS BAGEL BAGEL INC",SEAT,,,"2401 W PENSACOLA ST STE J",,,TALLAHASSEE,FL,32304,47,(850)574-1814,"BAGEL BAGEL",,"2401 W PENSACOLA ST UNIT J",,,TALLAHASSEE,FL,323043044,47,(850)574-1814,6,13,SEA4702145,20,20,06/01/2017,01/12/2016,65,"Risk Level 2",
200,2010,"NPC INTERNATIONAL INC",NOST,,"NPC INTERNATIONAL INC","720 W 20 ST",,,PITTSBURG,KS,66762,47,,"PIZZA HUT #2994",,"2910 KERRY FOREST PKWY A3",,,TALLAHASSEE,FL,32309,47,(850)668-7200,6,01,NOS4702188,20,20,06/01/2017,11/23/2015,0,"Risk Level 1",
200,2010,"J C G ENTERPRISES INC",SEAT,,,"1818 W TENNESSEE ST",,,TALLAHASSEE,FL,323043355,47,(850)224-2244,"GUTHRIES OF TALLAHASSEE",,"1818 W TENNESSEE ST",,,TALLAHASSEE,FL,323043355,47,(850)224-2244,6,13,SEA4702227,20,20,06/01/2017,12/17/2015,88,"Risk Level 2",
200,2010,"RARE HOSPITALITY MANAGEMENT LLC",SEAT,,,"PO BOX 695016",,,ORLANDO,FL,32869,58,"407 245-5316","LONGHORN STEAKHOUSE OF TALLA",,"2400 N MONROE ST",,,TALLAHASSEE,FL,323034104,47,(850)385-4028,6,10,SEA4702262,20,20,06/01/2017,03/16/2016,218,"Risk Level 2",
200,2010,"LAMM TERRIAL",SEAT,,,"2302 APALACHEE PKWY",,,TALLAHASSEE,FL,323014922,47,(850)878-7095,CHICK-FIL-A,,"2302 APALACHEE PKWY",,,TALLAHASSEE,FL,323014922,47,(850)878-7095,6,11,SEA4702345,20,20,06/01/2017,06/30/2016,93,"Risk Level 2",
200,2010,"SOUTH END FOODS INC",SEAT,,"HUNGRY HOWIES ","1326 E LUMSDEN RD",,,BRANDON,FL,335116717,47,,"HUNGRY HOWIES PIZZA & SUBS #0259",,"3491-1 THOMASVILLE RD",,,TALLAHASSEE,FL,32309,47,(850)894-3100,6,01,SEA4702352,20,20,06/01/2017,10/15/2015,20,"Risk Level 1",
200,2010,"YASHMIT CORP",SEAT,,,"2529 APALACHEE PKWY",,,TALLAHASSEE,FL,323014831,47,(850)942-1993,"SAMRAT INDIAN RESTAURANT",,"2529 APALACHEE PKWY",,,TALLAHASSEE,FL,323014831,47,(850)942-1993,6,11,SEA4702394,20,20,06/01/2017,03/11/2016,50,"Risk Level 2",
200,2010,"CHEN JIA XIAN",SEAT,,,"1434 NW CAPITAL CIR",,,TALLAHASSEE,FL,32303-1110,47,850-574-5008,"NO. 1 CHINESE RESTAURANT",,"1434 NW CAPITAL CIR",,,TALLAHASSEE,FL,32303-1110,47,850-574-5008,6,10,SEA4702395,20,20,06/01/2017,01/04/2016,136,"Risk Level 2",
200,2010,"APALACHEE FOOD SERVICES INC",SEAT,,"APALACHEE REST ","PO BOX 850",,,BRISTOL,FL,323210850,49,,"APALACHEE RESTAURANT",,"W HWY 20",,,BRISTOL,FL,32321,49,,6,01,SEA4900026,20,20,06/01/2017,04/21/2016,180,"Risk Level 2",
200,2010,"NPC INTERNATIONAL INC",SEAT,,"NPC INTERNATIONAL INC","720 W 20 ST",,,PITTSBURG,KS,66762,50,,"PIZZA HUT #2996",,"855 W BASE ST",,,MADISON,FL,323401413,50,(850)973-3333,6,01,SEA5000101,20,20,06/01/2017,05/16/2016,96,"Risk Level 2",
200,2010,"SONIC TALLAHASSEE",SEAT,,"SONIC OFFICE","7404 CALMONT AVE",,,"FORT WORTH",TX,76116,47,817-696-9800,"SONIC TALLAHASSEE",,"1414 NW CAPITAL CIRCLE",,,TALLAHASSEE,FL,32303-3177,47,850-575-9449,6,10,SEA4702382,20,20,06/01/2017,02/18/2016,32,"Risk Level 1",
200,2010,"JIMMIE RAGANS ENTERPRISES INC",SEAT,,"JIMMIE RAGANS","6025 S SR 53",,,MADISON,FL,32340,50,850-973-8546,"DENNYS OF MADISON",,"I 10 & SR 53",,,MADISON,FL,32340,50,(850)973-3115,6,01,SEA5000107,20,20,06/01/2017,04/08/2016,121,"Risk Level 2",
200,2010,"SAN MIGUEL MEXICAN REST INC",SEAT,,,"200 W THARPE ST",,,TALLAHASSEE,FL,323035555,47,(850)385-3346,"SAN MIGUEL",,"200 W THARPE ST",,,TALLAHASSEE,FL,323035555,47,(850)385-3346,6,10,SEA4702410,20,20,06/01/2017,03/30/2016,153,"Risk Level 2",
200,2010,"LEON PUB INC (THE)",SEAT,,"LEON PUB INC (THE) ","PO BOX 11299",,,TALLAHASSEE,FL,323023299,47,,"LEON PUB INC (THE)",,"215 E 6 AVE",,,TALLAHASSEE,FL,323036207,47,(850)933-0671,6,10,SEA4702421,20,20,06/01/2017,08/18/2015,49,"Risk Level 1",
200,2010,"GAO SHENG & LIU FENG",SEAT,,"SHENG GAO","2910 KERRY FORREST PKWY #A4",,,TALLAHASSEE,FL,32309,47,,"EMERALD GARDEN CHINESE CUISINE",,"2910 KERRY FOREST PKWY #A4",,,TALLAHASSEE,FL,32309,47,(850)894-3229,6,01,SEA4702425,20,20,06/01/2017,04/19/2016,24,"Risk Level 2",
200,2010,"CHINA FIRST INC",SEAT,,,"400 SE CAPITAL CIR STE 24",,,TALLAHASSEE,FL,323013802,47,(850)656-2882,"CHINA FIRST",,"400 SE CAPITAL CIR STE 24",,,TALLAHASSEE,FL,323013802,47,(850)656-2882,6,11,SEA4702454,20,20,06/01/2017,06/23/2016,190,"Risk Level 2",
200,2010,"CHEN FENG KOH M",SEAT,,,"4220 W TENNESSEE ST",,,TALLAHASSEE,FL,323041033,47,(850)576-6020,"GREAT WALL CHINESE RESTAURANT",,"4220 W TENNESSEE ST",,,TALLAHASSEE,FL,323041033,47,(850)576-6020,6,13,SEA4702484,20,20,06/01/2017,02/16/2016,40,"Risk Level 2",
200,2010,"EMR BROTHERS INC",SEAT,,,"1907 W PENSACOLA ST",,,TALLAHASSEE,FL,323043224,47,(850)576-5767,"GORDO'S CUBAN CUISINE",,"1907 W PENSACOLA ST",,,TALLAHASSEE,FL,323043224,47,(850)576-5767,6,13,SEA4702500,45,20,06/01/2016,12/03/2015,150,"Risk Level 2",
200,2010,"HUNGRY HOWIES LK JKSN PIZZAINC",SEAT,,"HUNGRY HOWIES PIZZA","1326 E LUMSDEN RD",,,BRANDON,FL,33511,47,,"HUNGRY HOWIES PIZZA #0292",,"3839 N MONROE ST",,,TALLAHASSEE,FL,32303,47,(850)562-5656,6,10,SEA4702555,20,20,06/01/2017,07/13/2015,49,"Risk Level 1",
200,2010,"EPICUREAN PARTNERS LTD",SEAT,,,"228 S ADAMS",,,TALLAHASSEE,FL,32301,47,(850)222-3444,"ANDREW'S CAPITAL GRILL & BAR",,"228 S ADAMS",,,TALLAHASSEE,FL,32301,47,(850)222-3444,6,11,SEA4702594,20,20,06/01/2017,05/04/2016,372,"Risk Level 2",
200,2010,"SALIS & CROSBY INC",SEAT,,,"1231 E LAFAYETTE",,,TALLAHASSEE,FL,323014518,47,(850)877-5698,"LINDYS CHICKEN #3",,"1231 E LAFAYETTE",,,TALLAHASSEE,FL,323014518,47,(850)877-5698,6,11,SEA4700764,20,20,06/01/2017,06/30/2016,36,"Risk Level 2",
200,2010,"MCBRIDE THEOPHALAS",SEAT,,"THEOPHALAS MCBRIDE ","1113 WOODLAND DR",,,TALLAHASSEE,FL,323106937,47,,"TOPFLITE (DBA)",,"623 OSCEOLA",,,TALLAHASSEE,FL,323105829,47,(850)575-7365,6,11,SEA4700796,20,20,06/01/2017,05/25/2016,90,"Risk Level 2",
200,2010,"Z BARDHI'S ITALIAN CUISINE INC",SEAT,,,"3596 KINHEGA DR",,,TALLAHASSEE,FL,32312,47,8949919,"Z BARDHI'S ITALIAN CUISINE",,"3596 KINHEGA DR",,,TALLAHASSEE,FL,32312,47,8949919,6,01,SEA4702616,20,20,06/01/2017,04/28/2016,151,"Risk Level 2",
200,2010,"NPC INTERNATIONAL INC",SEAT,,"PIZZA HUT","720 W 20 ST",,,PITTSBURG,KS,66762,13,,"PIZZA HUT #2991",,"1710 W TENNESSEE ST",,,TALLAHASSEE,FL,32304-3471,47,850-222-9024,6,13,SEA4700886,20,20,06/01/2017,11/13/2015,100,"Risk Level 1",
200,2010,"SALIS & CROSBY INC",SEAT,,,"2785 S MONROE ST",,,TALLAHASSEE,FL,323016365,47,(850)878-6700,"LINDYS #4",,"2785 S MONROE ST",,,TALLAHASSEE,FL,323016365,47,(850)878-6700,6,11,SEA4700911,20,20,06/01/2017,05/31/2016,44,"Risk Level 2",
200,2010,"HOAGIES HEROS EATERY & PUB INC",SEAT,,"JOHN CARPENTER","400 CAPITAL CIRCLE SE  SUITE 15",,,TALLAHASSEE,FL,32301,47,,"HOBBIT HOAGIES WESTWOOD",,"2020 W PENSACOLA ST UNIT #1",,,TALLAHASSEE,FL,323043142,47,(850)576-1009,6,13,SEA4700934,45,20,06/01/2016,04/14/2016,150,"Risk Level 2",
200,2010,"CRYSTAL RIVER SEAFOOD #4 INC",SEAT,,"RESTAURANTS SOLUTIONS ","831 N PALMETTO AVE",,,"GREEN COVE SPGS",FL,32043,20,,"CRYSTAL RIVER SEAFOOD",,"2721 N MONROE ST",,,TALLAHASSEE,FL,32303,47,3831530,6,10,SEA4702657,20,20,06/01/2017,04/27/2016,116,"Risk Level 2",
200,2010,"BELMONTE INC",SEAT,,,"2331 APALACHEE PKWY",,,TALLAHASSEE,FL,323014921,47,(850)878-8708,"BARNABY'S FAMILY INN",,"2331 APALACHEE PKWY",,,TALLAHASSEE,FL,323014921,47,(850)878-8708,6,11,SEA4701114,20,20,06/01/2017,05/06/2016,130,"Risk Level 2",
200,2010,"POCKETS POOL & PUB INC",SEAT,,,"2810 SHARER RD STE 7",,,TALLAHASSEE,FL,32312,47,3857665,"POCKETS POOL & PUB",,"2810 SHARER RD",,,TALLAHASSEE,FL,32312,47,3857665,6,13,SEA4702667,20,20,06/01/2017,03/29/2016,150,"Risk Level 2",
200,2010,"FIREHOUSE OF TALLAHASSEE 1 INC",SEAT,,,"4012 DESOTO FARM ROAD",,,TALLAHASSEE,FL,32309,47,850-386-9187,"FIREHOUSE SUBS",,"1426 W TENNESSEE ST",,,TALLAHASSEE,FL,32304,47,5210300,6,13,SEA4702678,20,20,06/01/2017,11/18/2015,46,"Risk Level 1",
200,2010,"BISHAI SAMY & HANNA",SEAT,,,"820 CAPITAL CIRCLE NE",,,TALLAHASSEE,FL,32301,47,5610894,"SEMINOLE BOWL",,"1940 W TENNESSEE",,,TALLAHASSEE,FL,32304,47,5610894,6,13,SEA4702683,20,20,06/01/2017,07/07/2015,144,"Risk Level 1",
200,2010,"KAMONA INC",SEAT,,,"109 E COLLEGE AVE",,,TALLAHASSEE,FL,32301,47,,JASMINE,,"109 E COLLEGE AVE",,,TALLAHASSEE,FL,32301,47,6816868,6,11,SEA4702727,20,20,06/01/2017,04/26/2016,48,"Risk Level 2",
200,2010,"KEISER SCHOOL INC",SEAT,,"CAPITAL CULINARY INSTITUTE ","1700 HALSTEAD BLVD",,,TALLAHASSEE,FL,32309,47,,"CAPITAL CULINARY INST AT KEISR",,"1700 HALSTEAD BLVD C",,,TALLAHASSEE,FL,32308,47,9069494,6,13,SEA4702744,20,20,06/01/2017,03/21/2016,115,"Risk Level 2",
200,2010,"OSAKA JAPANESE STEAKHOUSE & SB",SEAT,,"MICHAEL CHOU ","1690 RAYMOND DIEHL RD A11",,,TALLAHASSEE,FL,32308,47,,"OSAKA JAPANESE STEAKHOUSE & SB",,"1690 RAYMOND DIEHL RD A8",,,TALLAHASSEE,FL,32308,47,5310222,6,13,SEA4702749,20,20,06/01/2017,01/25/2016,200,"Risk Level 2",
200,2010,"MAHAN FOODS INC",SEAT,,"VICKY COX ","1326 E LUMSDEN RD",,,BRANDON,FL,33511,47,,"HUNGRY HOWIE'S PIZZA #0206",,"3111 MAHAN DR  UNIT 24",,,TALLAHASSEE,FL,32308,47,8778999,6,13,SEA4702752,20,20,06/01/2017,08/04/2015,10,"Risk Level 1",
200,2010,"GOLDEN EAGLE GOLF & COUNTRY CL",SEAT,,,"3700 GOLDEN EAGLE DR",,,TALLAHASSEE,FL,32312,47,(850)893-7700,"GOLDEN EAGLE COUNTRY CLUB INC",,"3700 GOLDEN EAGLE DR",,,TALLAHASSEE,FL,32312,47,(850)893-7700,6,01,SEA4701671,20,20,06/01/2017,04/27/2016,299,"Risk Level 2",
200,2010,"LITTLE ITALY RESTAURANT & PIZZERIA INC",SEAT,,,"111-7 S MAGNOLIA DR",,,TALLAHASSEE,FL,32301,47,850.681.1941,"LITTLE ITALY RESTAURANT AND PIZZERIA INC",,"111-7 S MAGNOLIA DR",,,TALLAHASSEE,FL,32301,47,(850)878-7781,6,11,SEA4701682,20,20,06/01/2017,02/17/2016,150,"Risk Level 2",
200,2010,"BEAVERS INC",SEAT,,"BEAVERS INC ","50 BEAL PKWY SW STE #9",,,"FT WALTON BCH",FL,32548,47,,"ARBY'S #6926",,"2258 N MONROE ST",,,TALLAHASSEE,FL,32303,47,3867788,6,10,SEA4702776,20,20,06/01/2017,10/28/2015,62,"Risk Level 2",
200,2010,"MOMO'S INC #1",SEAT,,"MOMO'S #1","2400 MAHAN DR",,,TALLAHASSEE,FL,32312,47,,"MOMO'S PIZZA #1",,"1416 W TENNESSEE ST",,,TALLAHASSEE,FL,32304,47,2249808,6,13,SEA4702787,20,20,06/01/2017,01/06/2016,90,"Risk Level 2",
200,2010,"KAZBOUR TAREK",SEAT,,"VICKY COX","1326 E LUMSDEN RD",,,BRANDON,FL,33511,39,9426800,"HUNGRY HOWIE'S #245",,"1498 APALACHEE PKWY #B",,,TALLAHASSEE,FL,32301,47,9426800,6,11,SEA4702817,20,20,06/01/2017,11/18/2015,13,"Risk Level 2","Risk Level 3"
